age,job,marital,education,balance,contact,day,month,campaign,pdays,previous,poutcome,default_num,deposit_num,loan_num,housing_num,duration_min
36,management,divorced,secondary,1655,cellular,18,nov,2,-1,0,unknown,0,0,0,1,2.5833333333333335
35,technician,single,secondary,196,cellular,21,nov,1,-1,0,unknown,0,0,0,1,5.3
45,technician,single,tertiary,0,cellular,22,aug,4,-1,0,unknown,0,0,0,0,1.45
51,technician,married,secondary,1327,cellular,7,jul,2,-1,0,unknown,0,0,0,0,0.35
43,housemaid,married,primary,0,cellular,25,aug,3,-1,0,unknown,0,0,0,1,2.533333333333333
45,technician,divorced,tertiary,206,cellular,13,aug,4,-1,0,unknown,0,0,0,0,6.266666666666667
30,admin.,single,secondary,523,cellular,12,jun,3,101,1,success,0,0,1,0,2.2666666666666666
40,management,married,tertiary,0,cellular,22,aug,4,-1,0,unknown,0,0,0,0,1.0166666666666666
56,services,married,primary,444,unknown,6,jun,1,-1,0,unknown,0,0,0,1,7.2
48,management,divorced,tertiary,1401,unknown,20,jun,3,-1,0,unknown,0,0,0,1,1.2
32,admin.,married,secondary,205,cellular,18,jul,3,-1,0,unknown,0,0,0,0,3.283333333333333
47,admin.,single,secondary,3957,telephone,11,may,3,334,3,other,0,0,0,1,0.9666666666666667
30,technician,single,secondary,9645,cellular,26,aug,10,-1,0,unknown,0,0,1,0,2.1666666666666665
37,management,married,tertiary,620,cellular,17,nov,3,-1,0,unknown,0,0,0,1,1.55
52,blue-collar,single,secondary,1541,unknown,14,may,1,-1,0,unknown,0,0,0,1,4.05
49,retired,married,primary,-37,unknown,4,jul,2,-1,0,unknown,0,0,0,0,3.183333333333333
53,management,married,tertiary,-601,unknown,30,may,2,-1,0,unknown,0,0,0,1,8.483333333333333
53,services,married,secondary,197,cellular,17,apr,1,-1,0,unknown,0,0,0,1,5.116666666666666
34,technician,divorced,secondary,-276,unknown,29,may,3,-1,0,unknown,0,0,0,1,2.9166666666666665
40,admin.,married,secondary,824,cellular,17,apr,1,-1,0,unknown,0,0,0,1,5.983333333333333
39,services,married,secondary,636,telephone,12,may,1,-1,0,unknown,0,0,0,1,0.25
33,blue-collar,married,secondary,19,cellular,4,feb,1,271,1,other,0,0,0,1,0.9333333333333333
41,blue-collar,married,secondary,641,unknown,13,may,1,-1,0,unknown,0,0,0,1,2.683333333333333
31,management,single,tertiary,2983,cellular,2,jul,1,-1,0,unknown,0,0,0,1,2.55
45,services,divorced,secondary,0,cellular,21,nov,1,192,1,failure,0,0,1,1,2.8833333333333333
23,admin.,single,secondary,252,cellular,15,may,1,-1,0,unknown,0,0,0,1,0.9333333333333333
51,management,divorced,tertiary,119,unknown,5,jun,2,-1,0,unknown,0,0,0,0,1.8666666666666667
34,management,single,tertiary,171,cellular,7,may,1,294,1,failure,0,0,0,1,3.183333333333333
36,management,married,tertiary,0,unknown,27,may,2,-1,0,unknown,0,0,0,1,2.4166666666666665
42,admin.,divorced,secondary,-249,cellular,14,jul,3,-1,0,unknown,0,0,0,1,2.4833333333333334
33,management,married,tertiary,455,unknown,29,may,10,-1,0,unknown,0,0,1,1,2.033333333333333
46,management,married,secondary,10,cellular,29,jul,7,-1,0,unknown,0,0,0,1,2.033333333333333
37,admin.,married,secondary,529,cellular,16,sep,1,149,2,other,0,0,0,1,3.9
33,management,single,tertiary,1859,cellular,30,jan,4,-1,0,unknown,0,0,0,1,19.483333333333334
30,admin.,single,secondary,613,cellular,17,apr,2,302,1,failure,0,0,0,1,3.0
53,technician,divorced,secondary,751,unknown,16,may,4,-1,0,unknown,0,0,0,1,5.716666666666667
46,management,married,secondary,0,cellular,27,aug,6,-1,0,unknown,0,0,0,0,0.6333333333333333
35,management,married,tertiary,1471,cellular,13,aug,3,-1,0,unknown,0,0,1,1,3.933333333333333
36,technician,single,secondary,7503,unknown,4,jun,1,-1,0,unknown,0,0,0,1,0.4166666666666667
46,technician,married,secondary,68,unknown,16,jun,3,-1,0,unknown,0,0,1,1,1.45
31,blue-collar,single,secondary,530,cellular,18,nov,2,-1,0,unknown,0,0,1,0,4.183333333333334
52,management,married,tertiary,1319,cellular,17,nov,1,-1,0,unknown,0,0,0,1,1.8833333333333333
48,admin.,single,secondary,479,unknown,18,jun,3,-1,0,unknown,0,0,1,1,8.883333333333333
45,blue-collar,married,primary,360,unknown,20,jun,2,-1,0,unknown,0,0,0,0,1.6333333333333333
36,management,single,tertiary,2163,cellular,5,jun,1,-1,0,unknown,0,0,0,0,5.283333333333333
53,retired,married,primary,136,unknown,6,may,2,-1,0,unknown,0,0,0,1,4.45
35,management,married,tertiary,-196,cellular,22,jul,2,-1,0,unknown,0,0,0,1,3.6
44,management,married,tertiary,4087,unknown,19,may,5,-1,0,unknown,0,0,0,1,7.616666666666666
38,management,married,tertiary,1354,cellular,29,jan,2,-1,0,unknown,0,0,0,1,0.8333333333333334
44,blue-collar,married,primary,2,telephone,7,jul,2,-1,0,unknown,0,0,1,0,0.7666666666666667
51,housemaid,married,unknown,2337,cellular,27,may,2,41,5,success,0,0,0,1,2.216666666666667
32,technician,single,tertiary,514,cellular,7,may,1,168,1,failure,0,0,1,1,2.3
59,blue-collar,married,primary,6212,cellular,5,may,2,-1,0,unknown,0,0,0,1,9.566666666666666
31,management,single,tertiary,424,cellular,7,aug,2,-1,0,unknown,0,0,1,0,3.7333333333333334
52,management,married,tertiary,499,cellular,6,aug,4,-1,0,unknown,0,0,0,0,1.9166666666666667
26,technician,married,tertiary,8,unknown,13,may,2,-1,0,unknown,0,0,1,1,4.366666666666666
40,services,married,secondary,1305,cellular,22,jul,1,-1,0,unknown,0,0,0,0,4.25
35,technician,single,secondary,300,unknown,9,may,4,-1,0,unknown,0,0,0,1,5.633333333333334
54,admin.,married,primary,976,unknown,3,jun,3,-1,0,unknown,0,0,0,1,2.283333333333333
36,entrepreneur,married,tertiary,2700,cellular,4,feb,3,-1,0,unknown,0,0,0,0,1.65
45,self-employed,married,tertiary,-497,cellular,20,nov,1,-1,0,unknown,0,0,1,1,4.333333333333333
29,unemployed,single,secondary,2424,cellular,6,feb,1,-1,0,unknown,0,0,0,0,1.55
49,management,divorced,tertiary,-2049,unknown,30,may,3,-1,0,unknown,0,0,0,1,2.816666666666667
52,services,married,secondary,2081,unknown,29,may,1,-1,0,unknown,0,0,0,1,2.5
52,management,married,secondary,189,cellular,22,aug,2,-1,0,unknown,0,0,0,0,1.5
47,unemployed,divorced,secondary,0,cellular,30,jan,2,233,8,other,0,0,1,0,2.1166666666666667
33,services,divorced,secondary,327,unknown,7,may,1,-1,0,unknown,0,0,0,1,1.8166666666666667
30,technician,single,secondary,426,telephone,17,nov,4,111,6,failure,0,0,0,1,2.1166666666666667
52,self-employed,divorced,secondary,1291,cellular,19,nov,1,169,2,failure,0,0,0,1,9.316666666666666
54,management,divorced,tertiary,3473,cellular,12,aug,2,-1,0,unknown,0,0,0,1,5.1
59,retired,married,secondary,434,unknown,12,may,3,-1,0,unknown,0,0,0,1,1.05
35,management,married,tertiary,105,cellular,6,may,1,365,3,failure,0,0,0,1,0.6
29,blue-collar,married,secondary,975,unknown,27,may,2,-1,0,unknown,0,0,0,1,4.416666666666667
33,technician,single,secondary,-479,cellular,7,aug,1,-1,0,unknown,0,0,0,0,3.9166666666666665
32,technician,married,primary,62,unknown,13,may,1,-1,0,unknown,0,0,1,1,2.0
50,blue-collar,married,primary,0,unknown,9,jun,4,-1,0,unknown,0,0,0,0,3.316666666666667
54,entrepreneur,married,secondary,0,unknown,9,jun,1,-1,0,unknown,0,0,0,0,1.6
49,technician,single,secondary,1202,unknown,18,jun,1,-1,0,unknown,0,0,0,1,2.033333333333333
39,admin.,single,secondary,2854,unknown,2,jun,1,-1,0,unknown,0,0,0,1,1.0666666666666667
34,management,single,tertiary,9,cellular,11,jul,2,-1,0,unknown,0,0,0,0,7.316666666666666
31,self-employed,single,secondary,203,cellular,19,nov,1,-1,0,unknown,0,0,1,0,2.95
46,technician,divorced,tertiary,0,cellular,11,aug,5,-1,0,unknown,0,0,0,1,4.15
59,retired,married,secondary,2467,cellular,20,nov,2,-1,0,unknown,0,0,0,0,16.2
32,technician,married,tertiary,3850,cellular,20,apr,4,-1,0,unknown,0,0,0,1,1.05
39,admin.,married,secondary,47,cellular,16,aug,2,371,6,failure,0,0,0,1,2.3833333333333333
54,blue-collar,married,primary,1895,cellular,17,apr,1,-1,0,unknown,0,0,0,1,5.75
33,technician,divorced,secondary,522,cellular,7,jul,4,-1,0,unknown,0,0,1,0,9.316666666666666
59,blue-collar,married,secondary,-918,unknown,16,jun,2,-1,0,unknown,1,0,0,1,4.216666666666667
28,blue-collar,single,secondary,-193,cellular,18,jul,7,-1,0,unknown,0,0,0,0,9.666666666666666
48,blue-collar,married,secondary,48,unknown,29,may,1,-1,0,unknown,0,0,1,1,2.4
39,management,married,tertiary,0,cellular,17,jul,1,-1,0,unknown,0,0,1,1,5.016666666666667
41,technician,married,secondary,201,cellular,14,jul,8,-1,0,unknown,0,0,1,0,0.8833333333333333
33,admin.,single,secondary,598,unknown,28,may,1,-1,0,unknown,0,0,0,1,3.15
37,management,married,primary,1506,cellular,2,nov,3,80,3,success,0,0,0,0,1.6833333333333333
30,admin.,married,tertiary,26,cellular,16,apr,1,323,1,failure,0,0,0,1,1.0333333333333334
36,management,married,tertiary,1582,telephone,3,feb,2,197,1,failure,0,0,0,0,0.43333333333333335
53,blue-collar,divorced,primary,559,telephone,9,feb,5,-1,0,unknown,0,0,0,0,0.26666666666666666
26,admin.,single,secondary,0,cellular,16,jul,2,-1,0,unknown,1,0,0,1,2.6166666666666667
59,retired,married,primary,-411,cellular,29,jan,1,-1,0,unknown,0,0,0,0,3.75
44,blue-collar,single,secondary,36,unknown,8,may,1,-1,0,unknown,0,0,0,1,11.866666666666667
55,unemployed,married,secondary,512,cellular,28,jan,1,-1,0,unknown,0,0,0,0,1.1666666666666667
26,blue-collar,single,secondary,786,unknown,14,may,5,-1,0,unknown,0,0,1,1,1.7166666666666666
41,blue-collar,married,primary,3658,cellular,9,apr,1,330,1,failure,0,0,0,1,4.466666666666667
28,management,single,tertiary,-227,unknown,4,jun,2,-1,0,unknown,0,0,0,1,4.966666666666667
40,management,married,tertiary,423,cellular,30,jul,24,-1,0,unknown,0,0,0,1,2.2333333333333334
47,unemployed,divorced,secondary,947,cellular,5,feb,2,-1,0,unknown,0,0,0,0,2.066666666666667
39,services,married,primary,324,cellular,8,may,2,312,4,failure,0,0,0,1,5.666666666666667
38,blue-collar,married,secondary,0,unknown,9,jun,1,-1,0,unknown,0,0,0,1,4.233333333333333
37,services,married,secondary,1694,cellular,29,jan,2,251,6,failure,0,0,1,1,6.733333333333333
36,blue-collar,married,secondary,2894,cellular,17,jul,1,-1,0,unknown,0,0,0,1,12.45
53,management,married,secondary,2693,cellular,21,nov,1,-1,0,unknown,0,0,0,0,2.3333333333333335
47,technician,married,secondary,644,telephone,28,jan,3,160,13,failure,0,0,0,0,0.9
28,management,single,tertiary,185,cellular,30,jan,2,-1,0,unknown,0,0,0,0,10.85
32,student,single,unknown,1583,unknown,20,may,1,-1,0,unknown,0,0,0,1,0.95
25,management,single,tertiary,2399,unknown,3,jun,2,-1,0,unknown,0,0,0,1,3.216666666666667
39,admin.,married,tertiary,1322,cellular,24,sep,3,486,1,other,0,0,0,1,2.6166666666666667
60,retired,married,secondary,194,cellular,30,jul,5,-1,0,unknown,0,0,1,0,1.0166666666666666
39,admin.,married,secondary,1221,unknown,12,jun,1,-1,0,unknown,0,0,0,0,1.6166666666666667
31,admin.,single,secondary,-302,unknown,27,may,5,-1,0,unknown,0,0,1,1,3.9166666666666665
45,admin.,married,secondary,256,cellular,21,nov,2,-1,0,unknown,0,0,0,0,2.25
36,technician,single,secondary,0,cellular,26,aug,14,-1,0,unknown,1,0,1,0,1.8166666666666667
44,services,married,secondary,1335,cellular,30,jul,5,-1,0,unknown,0,0,0,1,1.5666666666666667
33,unemployed,single,secondary,682,cellular,5,feb,1,-1,0,unknown,0,0,0,0,4.183333333333334
31,management,married,tertiary,0,cellular,26,aug,2,-1,0,unknown,0,0,0,0,1.2666666666666666
38,admin.,divorced,secondary,3834,cellular,13,apr,2,327,1,failure,0,0,0,1,6.05
50,self-employed,married,secondary,5312,cellular,23,jul,3,-1,0,unknown,0,0,0,0,1.7666666666666666
40,management,divorced,unknown,4095,cellular,20,apr,1,-1,0,unknown,0,0,0,1,4.683333333333334
33,technician,married,secondary,0,cellular,13,aug,2,-1,0,unknown,0,0,0,0,1.3
42,admin.,married,secondary,-1386,cellular,15,jul,4,-1,0,unknown,0,0,1,1,0.9333333333333333
42,management,single,tertiary,525,cellular,13,aug,2,-1,0,unknown,0,0,0,0,2.1166666666666667
33,blue-collar,married,secondary,2,unknown,23,may,4,-1,0,unknown,1,0,0,0,1.2333333333333334
40,technician,married,unknown,0,cellular,7,jul,1,-1,0,unknown,0,0,1,0,2.683333333333333
52,blue-collar,married,secondary,1500,unknown,20,jun,3,-1,0,unknown,0,0,1,0,1.8166666666666667
49,technician,married,secondary,378,unknown,9,jun,2,-1,0,unknown,0,0,0,0,3.15
30,management,single,tertiary,552,cellular,5,aug,2,-1,0,unknown,0,0,0,1,10.8
26,blue-collar,single,secondary,-84,cellular,29,jul,5,-1,0,unknown,0,0,1,1,1.05
40,management,married,secondary,-240,unknown,28,may,3,-1,0,unknown,0,0,1,0,2.6666666666666665
30,blue-collar,married,secondary,501,unknown,27,may,1,-1,0,unknown,0,0,1,1,8.566666666666666
55,unemployed,married,tertiary,5345,unknown,6,may,1,-1,0,unknown,0,0,0,0,4.633333333333334
48,self-employed,married,secondary,1559,cellular,24,dec,3,133,3,failure,0,0,0,0,8.666666666666666
28,technician,single,tertiary,0,cellular,15,apr,2,-1,0,unknown,0,0,0,1,3.6166666666666667
54,admin.,married,secondary,0,cellular,23,jul,1,-1,0,unknown,0,0,1,1,1.95
36,management,married,secondary,1989,unknown,17,jun,2,-1,0,unknown,0,0,0,0,5.733333333333333
34,admin.,single,secondary,598,cellular,17,apr,1,324,1,failure,0,0,0,1,6.083333333333333
39,housemaid,married,tertiary,94,cellular,6,aug,2,-1,0,unknown,0,0,0,0,3.0166666666666666
66,retired,married,secondary,3473,cellular,14,apr,2,-1,0,unknown,0,0,0,0,7.35
42,blue-collar,married,secondary,349,cellular,7,apr,2,-1,0,unknown,0,0,0,1,3.7666666666666666
55,retired,married,primary,3876,cellular,21,nov,1,-1,0,unknown,0,0,0,0,0.9
85,retired,married,unknown,1934,telephone,12,jan,1,-1,0,unknown,0,0,0,0,2.3333333333333335
63,housemaid,married,secondary,2,cellular,4,feb,2,93,1,success,0,0,0,0,0.75
37,admin.,single,secondary,9,cellular,14,may,1,-1,0,unknown,0,0,0,1,2.75
24,services,single,secondary,11,unknown,27,jun,4,-1,0,unknown,0,0,0,1,1.9
34,technician,single,secondary,60,cellular,7,aug,2,-1,0,unknown,0,0,0,0,4.566666666666666
28,management,single,tertiary,882,cellular,8,jul,2,-1,0,unknown,0,0,1,0,1.7833333333333334
58,retired,divorced,tertiary,499,cellular,29,jan,1,-1,0,unknown,0,0,1,1,3.0166666666666666
49,housemaid,divorced,primary,198,unknown,13,may,3,-1,0,unknown,0,0,0,1,3.4166666666666665
31,blue-collar,single,secondary,2093,cellular,7,jul,1,-1,0,unknown,0,0,0,0,1.7166666666666666
56,retired,married,secondary,74,unknown,26,may,2,-1,0,unknown,0,0,0,1,2.533333333333333
43,services,married,secondary,1220,cellular,28,jul,2,-1,0,unknown,0,0,0,0,5.116666666666666
32,blue-collar,single,secondary,1342,unknown,23,may,2,-1,0,unknown,0,0,0,1,1.8166666666666667
55,blue-collar,married,unknown,6134,cellular,6,aug,2,-1,0,unknown,0,0,0,0,2.1166666666666667
55,housemaid,married,primary,3680,unknown,16,jun,1,-1,0,unknown,0,0,0,0,2.183333333333333
31,blue-collar,married,primary,605,unknown,15,may,10,-1,0,unknown,0,0,0,1,5.566666666666666
49,management,married,secondary,104,unknown,8,may,1,-1,0,unknown,0,0,0,1,4.75
41,admin.,married,secondary,683,cellular,20,nov,1,-1,0,unknown,0,0,1,0,1.2833333333333334
56,retired,divorced,primary,48,cellular,14,may,2,-1,0,unknown,0,0,0,1,2.2
50,blue-collar,divorced,primary,15,cellular,12,may,2,350,7,failure,0,0,0,1,2.8833333333333333
37,technician,single,secondary,6714,unknown,23,may,1,-1,0,unknown,0,0,0,1,1.5
35,blue-collar,married,primary,623,cellular,6,may,2,-1,0,unknown,0,0,0,1,1.6166666666666667
52,housemaid,married,secondary,234,cellular,20,nov,1,-1,0,unknown,0,0,0,0,3.466666666666667
33,technician,married,tertiary,599,cellular,29,aug,2,-1,0,unknown,0,0,0,1,7.683333333333334
42,management,married,tertiary,9916,cellular,21,nov,1,-1,0,unknown,0,0,0,1,5.1
33,admin.,single,secondary,3160,unknown,18,jun,13,-1,0,unknown,0,0,0,0,11.983333333333333
35,admin.,single,secondary,0,cellular,8,may,3,-1,0,unknown,0,0,0,1,6.266666666666667
28,student,single,tertiary,2306,cellular,29,oct,2,-1,0,unknown,0,0,0,0,2.3333333333333335
41,admin.,divorced,secondary,2550,cellular,15,may,2,347,2,failure,0,0,0,1,14.9
44,blue-collar,married,secondary,701,unknown,3,jul,2,-1,0,unknown,0,0,1,0,4.483333333333333
26,technician,single,secondary,3244,cellular,2,feb,1,5,1,failure,0,0,0,0,2.35
40,management,single,tertiary,402,unknown,30,may,3,-1,0,unknown,0,0,0,1,4.05
37,management,married,tertiary,6014,cellular,15,jul,6,-1,0,unknown,0,0,0,1,2.716666666666667
33,blue-collar,married,secondary,-81,cellular,29,jan,2,-1,0,unknown,0,0,0,1,5.65
36,admin.,married,secondary,898,cellular,15,jul,5,-1,0,unknown,0,0,0,0,1.9666666666666666
28,unemployed,married,secondary,863,unknown,27,may,1,-1,0,unknown,0,0,1,1,5.916666666666667
37,self-employed,single,primary,235,cellular,17,apr,4,323,9,failure,0,0,0,1,3.183333333333333
32,technician,single,secondary,12,cellular,7,aug,2,-1,0,unknown,0,0,0,0,2.8833333333333333
49,blue-collar,married,secondary,298,cellular,30,apr,2,86,3,failure,0,0,0,1,4.4
36,blue-collar,married,secondary,3463,telephone,21,nov,4,-1,0,unknown,0,0,0,1,0.48333333333333334
39,housemaid,married,primary,13338,cellular,11,aug,4,-1,0,unknown,0,0,0,0,1.7166666666666666
34,blue-collar,married,unknown,391,unknown,23,may,2,-1,0,unknown,0,0,1,1,0.5666666666666667
32,technician,single,tertiary,569,cellular,29,jan,1,-1,0,unknown,0,0,1,0,5.8
26,services,married,secondary,54,unknown,13,may,1,-1,0,unknown,0,0,0,1,1.9333333333333333
46,admin.,divorced,secondary,875,cellular,11,may,3,353,2,failure,0,0,1,1,4.483333333333333
78,retired,divorced,secondary,631,telephone,11,aug,1,-1,0,unknown,0,0,0,0,1.5833333333333333
47,admin.,married,secondary,3434,telephone,9,jul,1,-1,0,unknown,0,0,1,1,5.616666666666666
80,retired,married,secondary,1610,cellular,12,aug,1,-1,0,unknown,0,0,0,0,1.1833333333333333
25,student,single,tertiary,505,cellular,6,may,1,-1,0,unknown,0,0,0,1,0.6166666666666667
50,management,married,tertiary,11528,unknown,30,may,1,-1,0,unknown,0,0,0,1,0.95
36,management,divorced,tertiary,102,cellular,14,apr,1,-1,0,unknown,0,0,0,1,1.9
42,unemployed,married,primary,-581,cellular,13,may,1,370,2,failure,1,0,0,1,3.7333333333333334
54,management,married,tertiary,0,cellular,24,jul,2,-1,0,unknown,0,0,0,1,2.3333333333333335
43,retired,married,primary,7298,unknown,11,jun,2,-1,0,unknown,0,0,0,0,0.6
29,blue-collar,married,secondary,0,cellular,10,jul,1,-1,0,unknown,0,0,0,0,0.75
36,management,married,tertiary,909,cellular,25,jul,3,-1,0,unknown,0,0,1,1,4.166666666666667
59,blue-collar,married,unknown,337,unknown,18,jun,4,-1,0,unknown,0,0,0,0,1.6666666666666667
47,admin.,married,secondary,829,cellular,18,nov,1,188,1,failure,0,0,1,1,0.8
36,technician,single,secondary,301,cellular,29,jul,1,-1,0,unknown,0,0,1,1,6.116666666666666
56,technician,married,secondary,147,cellular,12,apr,1,-1,0,unknown,0,0,0,0,3.3833333333333333
55,retired,divorced,secondary,282,unknown,5,jun,2,-1,0,unknown,0,0,0,1,1.65
38,technician,divorced,secondary,1294,unknown,29,may,1,-1,0,unknown,0,0,0,1,9.416666666666666
39,blue-collar,divorced,secondary,0,cellular,11,may,2,307,1,other,0,0,0,1,4.583333333333333
35,management,single,tertiary,995,cellular,5,feb,1,-1,0,unknown,0,0,0,0,0.65
54,blue-collar,married,primary,532,telephone,31,jul,2,-1,0,unknown,0,0,0,0,1.2166666666666666
32,services,single,tertiary,785,cellular,3,jun,1,-1,0,unknown,0,0,0,0,4.55
30,technician,divorced,secondary,3028,cellular,28,aug,5,-1,0,unknown,0,0,0,1,1.0833333333333333
51,blue-collar,married,secondary,1022,cellular,8,may,3,-1,0,unknown,0,0,0,1,5.183333333333334
39,management,married,primary,0,unknown,11,jun,7,-1,0,unknown,0,0,0,0,5.133333333333334
46,technician,married,secondary,792,unknown,5,jun,2,-1,0,unknown,0,0,0,0,2.8333333333333335
33,admin.,single,tertiary,490,cellular,7,may,1,363,2,failure,0,0,0,1,0.5166666666666667
34,management,married,tertiary,417,cellular,18,nov,1,-1,0,unknown,0,0,0,1,2.3
33,management,married,tertiary,2071,cellular,8,aug,2,-1,0,unknown,0,0,0,0,1.7666666666666666
55,blue-collar,single,primary,1187,unknown,2,jun,2,-1,0,unknown,0,0,0,1,3.216666666666667
49,services,married,secondary,280,telephone,14,jul,3,-1,0,unknown,0,0,0,1,2.7
37,unemployed,married,tertiary,1236,cellular,29,jul,2,-1,0,unknown,0,0,0,0,5.0
29,technician,single,tertiary,910,cellular,11,may,1,-1,0,unknown,0,0,0,1,4.633333333333334
28,management,single,secondary,-994,cellular,18,jul,2,-1,0,unknown,0,0,1,1,2.9
21,unemployed,single,secondary,1333,cellular,2,feb,1,-1,0,unknown,0,0,0,0,2.0
44,services,married,secondary,850,cellular,16,jul,5,-1,0,unknown,0,0,1,0,3.6666666666666665
30,management,single,tertiary,3773,unknown,27,may,1,-1,0,unknown,0,0,0,1,1.65
46,management,married,tertiary,460,cellular,28,jan,1,-1,0,unknown,0,0,0,0,0.9333333333333333
